day,station_id,station_name,latitude,longitude,aggregated_value
2017-01-07,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2017-01-07,S102,Semakau Landfill,1.189,103.768,0.0
2017-01-07,S122,Sembawang Road,1.41731,103.8249,0.0
2017-01-07,S60,Sentosa,1.25,103.8279,0.0
2017-01-07,S110,Serangoon North Avenue 4,1.36061,103.8697,0.0
2017-01-07,S46,Sime Road,1.3416,103.8106,0.0
2017-01-07,S84,Simei Avenue,1.3437,103.9444,0.0
2017-01-07,S79,Somerset Road,1.3004,103.8372,0.0
2017-01-07,S92,South Buona Vista Road,1.2841,103.7886,0.0
2017-01-07,S96,Tanah Merah Coast Road,1.3175,104.0307,0.0
2017-01-07,S88,Toa Payoh North,1.3427,103.8482,0.0
2017-01-07,S123,Towner Road,1.3214,103.8577,0.0
2017-01-07,S89,Tuas Road,1.31985,103.66162,0.0
2017-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2017-01-07,S24B,Upper Changi Road North,1.3678,103.998,0.0
2017-01-07,S24,Upper Changi Road North,1.3678,103.9826,0.0
2017-01-07,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2017-01-07,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2017-01-07,S08,Upper Thomson Road,1.3701,103.8271,0.0
2017-01-07,S116,West Coast Highway,1.281,103.754,0.0
2017-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2017-01-07,S100,Woodlands Road,1.4172,103.74855,0.0
2017-01-07,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2017-01-08,S77,Alexandra Road,1.2937,103.8125,0.0
2017-01-08,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2017-01-08,S117,Banyan Road,1.256,103.679,0.0
2017-01-08,S55,Buangkok Green,1.3837,103.886,0.2
2017-01-08,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2017-01-08,S90,Bukit Timah Road,1.3191,103.8191,0.0
2017-01-08,S61,Chai Chee Street,1.323,103.9217,0.0
2017-01-08,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
